Source MAC,Destination MAC,Protocol,Service,Source Address,Destination Address,Sequence Number,Acknowledgement Number,SYN Bit,ACK Bit,FIN Bit,Src Bytes,Time Stamp,Duration
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6777995,1.759326696395874
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6782913,1.7598185539245605
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6793725,1.7608997821807861
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6800902,1.7616174221038818
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6813538,1.7628810405731201
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6817784,1.7633056640625
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6822586,1.7637858390808105
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6826515,1.76417875289917
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6829278,1.7644550800323486
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6832466,1.7647738456726074
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6837196,1.765246868133545
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6841,1.765627145767212
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.684677,1.7662041187286377
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6850367,1.766563892364502
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.685367,1.7668943405151367
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6856966,1.767223834991455
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6859374,1.7674646377563477
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6861975,1.7677247524261475
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6866245,1.7681517601013184
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6869626,1.7684898376464844
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.687338,1.7688653469085693
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6876547,1.7691819667816162
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6881206,1.7696478366851807
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6884394,1.7699666023254395
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6887515,1.7702786922454834
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6890733,1.7706005573272705
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6893778,1.7709050178527832
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6896114,1.7711386680603027
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.689884,1.7714111804962158
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6900766,1.7716038227081299
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.690334,1.7718613147735596
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6905286,1.7720558643341064
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.690721,1.7722482681274414
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.690998,1.7725253105163574
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6912816,1.7728087902069092
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6914918,1.7730190753936768
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6916695,1.7731966972351074
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6918604,1.7733876705169678
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.692045,1.7735722064971924
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6924934,1.7740206718444824
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.692694,1.7742211818695068
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6928742,1.7744014263153076
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6930525,1.7745797634124756
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6933675,1.7748947143554688
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6937664,1.7752935886383057
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.694035,1.7755622863769531
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6942847,1.7758119106292725
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.694486,1.7760131359100342
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6954124,1.7769396305084229
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6957686,1.7772958278656006
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.696114,1.7776412963867188
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.6965454,1.7780725955963135
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6967545,1.7782816886901855
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6969385,1.778465747833252
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.697183,1.778710126876831
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.697422,1.77894926071167
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.697892,1.779419183731079
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.6981206,1.7796478271484375
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.698957,1.7804841995239258
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7005634,1.782090663909912
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7022192,1.7837464809417725
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7043266,1.7858538627624512
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7053823,1.786909580230713
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7058434,1.7873706817626953
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.706201,1.7877283096313477
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.706674,1.7882013320922852
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7070289,1.7885560989379883
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7080467,1.7895739078521729
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7085266,1.7900538444519043
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7093835,1.7909107208251953
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7097876,1.7913148403167725
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7106311,1.7921583652496338
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.712014,1.7935411930084229
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.712808,1.794335126876831
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7141151,1.795642375946045
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7147064,1.7962336540222168
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7153072,1.7968344688415527
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7155554,1.7970826625823975
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7163005,1.7978277206420898
00:0C:29:92:7B:E5,00:50:56:F4:05:7C,6,33,192.168.2.137,74.125.24.154,952940848,1008887467,0,1,0,66,1528658876.7167065,1.7982337474822998
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7169573,1.7984845638275146
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7172177,1.7987449169158936
00:50:56:F4:05:7C,00:0C:29:92:7B:E5,6,33,74.125.24.154,192.168.2.137,1008887467,952940894,0,1,0,26,1528658876.7174547,1.7989819049835205
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7177744,1.7993016242980957
00:0C:29:92:7B:E5,00:50:56:F4:05:7C,6,33,192.168.2.137,74.125.24.154,952940894,1008887467,0,1,0,51,1528658876.7180495,1.799576759338379
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7182965,1.7998237609863281
00:0C:29:92:7B:E5,00:50:56:F4:05:7C,6,33,192.168.2.137,74.125.24.154,952940925,1008887467,0,1,1,20,1528658876.7185953,1.8001224994659424
00:50:56:F4:05:7C,00:0C:29:92:7B:E5,6,33,74.125.24.154,192.168.2.137,1008887467,952940925,0,1,0,26,1528658876.7189481,1.8004753589630127
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7192106,1.8007378578186035
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7195284,1.801055669784546
00:50:56:F4:05:7C,00:0C:29:92:7B:E5,6,33,74.125.24.154,192.168.2.137,1008887467,952940926,0,1,0,26,1528658876.7199144,1.8014416694641113
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7202034,1.8017306327819824
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7205288,1.802056074142456
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.720977,1.802504301071167
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7212255,1.8027527332305908
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7214305,1.8029577732086182
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.72165,1.8031771183013916
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7218974,1.803424596786499
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7222052,1.8037323951721191
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7224767,1.8040039539337158
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7229295,1.8044567108154297
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.72329,1.8048171997070312
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7236867,1.8052139282226562
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7239404,1.8054676055908203
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7241802,1.8057074546813965
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7244425,1.8059697151184082
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7248313,1.8063585758209229
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7251132,1.806640386581421
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7254386,1.8069658279418945
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7259915,1.807518720626831
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7263026,1.8078298568725586
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7266753,1.8082025051116943
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7271307,1.8086578845977783
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7274027,1.8089299201965332
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7277086,1.8092358112335205
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7279146,1.8094418048858643
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7281091,1.8096363544464111
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7283378,1.8098649978637695
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.728694,1.8102211952209473
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7294765,1.8110036849975586
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7298634,1.8113906383514404
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7300758,1.81160306930542
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7302215,1.811748743057251
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7303605,1.8118877410888672
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7304955,1.8120226860046387
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.730702,1.8122291564941406
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7309313,1.8124585151672363
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7311206,1.812647819519043
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7317162,1.8132433891296387
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.732287,1.8138141632080078
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7328286,1.8143558502197266
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.73311,1.8146371841430664
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7333276,1.8148548603057861
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7335243,1.815051555633545
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.733747,1.8152742385864258
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.733937,1.8154642581939697
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7341366,1.8156638145446777
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7343392,1.815866470336914
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7345955,1.8161227703094482
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.734858,1.816385269165039
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7351143,1.8166415691375732
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.735678,1.8172051906585693
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7360733,1.8176004886627197
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7366307,1.8181579113006592
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7370849,1.8186120986938477
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7373412,1.8188683986663818
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7375538,1.8190810680389404
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.737843,1.8193702697753906
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7380419,1.8195691108703613
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7382724,1.8197996616363525
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7384784,1.8200056552886963
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.738675,1.820202350616455
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7388813,1.820408582687378
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7391016,1.8206288814544678
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7394927,1.8210198879241943
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.740357,1.8218841552734375
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7417405,1.8232676982879639
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7422738,1.823801040649414
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7439933,1.8255205154418945
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7451599,1.8266870975494385
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7459464,1.8274736404418945
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7463574,1.8278846740722656
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.746633,1.828160285949707
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7471144,1.828641653060913
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7473614,1.8288886547088623
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7476704,1.829197645187378
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7483807,1.8299078941345215
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7490695,1.830596685409546
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.7498088,1.8313360214233398
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7504106,1.8319377899169922
00:0C:29:92:7B:E5,00:0C:29:CD:C9:16,1,66,192.168.2.137,192.168.2.136,n,n,n,n,n,0,1528658876.750829,1.8323562145233154
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7513926,1.8329198360443115
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.752167,1.8336942195892334
00:0C:29:CD:C9:16,00:0C:29:92:7B:E5,1,66,192.168.2.136,192.168.2.137,n,n,n,n,n,0,1528658876.7527034,1.834230661392212
